videoID,start,end,notes,Empathy stage,Initial,Gender,neutral segment,isPrimarySpeaker,Category,Empathetic voice (does the voice sound empathetic?),Empathetic text (does what the speaker is saying seem to be empathetic?),Voice/Text Initial,Empathetic voice (2nd round),Empathetic text (2nd round),Voice/Text Initial (2nd round),Empathetic Voice 3,Empathetic Text 3,Third Annotator Initials where needed,Useful 4 Pres.,Notes on empathy stage,transcript,transcript_start,transcript_end
bJbqiHbusKY,17:44,17:57,,"2,3",DT,M,39:58-40:02,,empathetic,x,x,AK,x,x,DT,?,x,IC,,,13th for a week of an Hulu on 20 what made you want to take your time and pick the right film to do because I'm sure over the past few years you could have been doing big parts and every goddamn you know movie that was coming out what made you say this is what I want to do for my my first meeting or like I said I,1062.37,1080.55
bJbqiHbusKY,18:24,18:30,,2,DT,M,39:58-40:02,,empathetic,,x,AK,x,x,DT,,x,IC,,,that we got to do I suppose and how does the being in the spotlight complicate any mental health issues oh it's horrible it's why I can't,1103.65,1114.09
bJbqiHbusKY,46:57,47:03,,2,DT,M,39:58-40:02,,empathetic,,x,AK,x,x,DT,,x,IC,,,there it's old school how do you stop running from yourself you can't live in a world with no mirrors right right I,2816.36,2825.57
bJbqiHbusKY,49:34,49:42,,3,DT,M,39:58-40:02,,empathetic,,x,AK,x,x,DT,,x,IC,,,is not gonna just be painful you know I almost feel like you like breakups more than you probably like me in a relationship just cuz you just love the pain so much um it definitely I don't,2972.819,2986.589
XRIjAXVIIhY,0:41,0:45,,1,DT,M,0:00-0:12,,empathetic,x,x,AK,x,x,DT,x,x,IC,,overlapping speakers,,-1,-1
XRIjAXVIIhY,6:59,7:03,,"2,3",DT,M,5:11-5:30,,empathetic,,,AK,,,DT,,,IC,,,,-1,-1
XRIjAXVIIhY,11:33,11:40,,3,DT,M,5:37-5:57,,empathetic,,,AK,,,DT,,,IC,,,,-1,-1
XRIjAXVIIhY,7:49,8:04,,3,DT,M,16:22-16:33,,empathetic,,x,AK,,x,DT,,x,IC,,,,-1,-1
1yXPxaO9Xcs,1:02,1:06,asking questions for deeper understanding,2,DT,M,"3:08-3:14,3:20-3:30,3:31-3:41,3:50-3:53",,empathetic,x,x,AK,x,x,DT,x,x,IC,,,"She lived with two of my aunts,
 and they would hang out. -Huh. And did he like it,
 or he felt he needed to do it? -No, I think he really liked it.
 -He actually liked hanging",59.725,67.366
1yXPxaO9Xcs,11:02,11:05,,1,DT,M,4:17-4:24,,empathetic,x,x,AK,x,x,DT,x,x,IC,,,"-I'm glad you're still here.
 -Thanks, man. [ Chuckles ] -And -- No, genuinely,
 I'm glad you're here today.",659.358,665.597
1yXPxaO9Xcs,1:16,1:22,,"2,3",DT,M,4:17-4:24,,empathetic,x,x,AK,,,AL,,,IC,,,"-How was your -- You
 name-dropped your grandmother in the monologue.
 -Yeah. -Was she happy
 with the monologue? Have you heard back?
 -She thought it was very funny.",74.607,83.582
raaJXdSu_Kg,0:03,0:12,,4,TC,F,,FALSE,neutral,,,AJ,,,AL,,,IC,,,have to have a bottle you you have it,1.65,14.58
raaJXdSu_Kg,1:14,1:18,,"2,4",TC,F,,FALSE,neutral,,,AJ,,,AL,,,IC,,,everyone know you didn't read me,73.14,81.21
raaJXdSu_Kg,2:15,2:23,,4,TC,M,,FALSE,neutral,,,AJ,,,AL,,,IC,,two speakers,saying you still have not provided me any documentation for what I was asking so you can't provide any documentation I'm just asking you can't provide any,133.63,146.37
tYUXK2Rb-PY,0:13,0:15,,4,TC,F,,FALSE,neutral,,,AJ,,,AL,,,IC,,,"I'm in row 8 Please step aside, Sir.",11.6,15.56
tYUXK2Rb-PY,0:06,0:11,,4,TC,F,,FALSE,neutral,,x,AJ,,x,AL,,,IC,,,"Hello! Oh! I'm sorry! We are only boarding rows 9 above right now, you'll have to wait!",3.46,11.6
-XZtzSYuz4Y,0:24,0:47,,4,TC,F,,FALSE,anti-empathetic,,,AJ,,,AL,,,IC,,two speakers,talk to you when I see that you have a problem and talking to him talking to nobody you won't have a good day you leave my favorite restaurant I was gone having a bad day you can't even turn your horn at me and all I told the lady under that's it is I didn't understand what she said - what I asked another duty and I couldn't hear what she said of the soft drink and they're waiting for you go restaurant you don't have no right coming in here yelling at,22.23,52.05
-XZtzSYuz4Y,1:40,1:48,,4,TC,F,,FALSE,anti-empathetic,,,AJ,,,AL,,,IC,,two speakers yelling,[Music],69.11,73.9
_nvHHr-hgB4,0:06,0:08,,1,TC,F,0:00-0:03,TRUE,empathetic,x,not sure,AK,,,DT,,,IC,,,is Kanye West the new fairytail blush blush I've known him,0,14.009
_nvHHr-hgB4,0:57,1:01,,3,TC,F,0:00-0:03,TRUE,empathetic,x,x,AK,x,x,DT,x,,IC,,two speakers,for us to kind of get together learn from friendship to next level yeah but I,55.079,63.149
_nvHHr-hgB4,1:05,1:11,,2,TC,F,0:00-0:03,TRUE,empathetic,x,x,AK,x,x,DT,x,x,IC,,,experiences and something that he's gone through how did it get all revved up because you've been friends all this time was he comforting you,63.149,72.56
zA4jB0FBxQw,0:05,0:08,,2,TC,F,3:03-3:06,TRUE,empathetic,x,x,AK,x,x,DT,x,x,IC,,,when did it start to go wrong can there be too much passion can there be too much yeah yeah it can clash after the,0.29,20.69
zA4jB0FBxQw,0:39,0:41,,3,TC,F,3:03-3:06,TRUE,empathetic,x,x,AK,,,,,,IC,,,so I had my baby biggest ever Oh God my baby in one hand and I had the,37.67,46.64
zA4jB0FBxQw,0:57,0:59,,1,TC,F,3:03-3:06,TRUE,empathetic,x,x,AK,x,x,DT,x,x,IC,,,inside whoa something happens to a man when a woman,56.84,66.469
zA4jB0FBxQw,1:06,1:16,,3,TC,F,3:03-3:06,TRUE,empathetic,x,x,AK,x,x,DT,x,x,IC,,overlapping speakers,has that much control how much theme yeah if he doesn't have his own doesn't have his own has to have his own and I'm saying I know what you're saying and know exactly what you're saying yes to have his own yeah yeah so during,62.93,79.069
zA4jB0FBxQw,1:16,1:34,,2,TC,F,3:03-3:06,TRUE,empathetic,x,x,AK,x,x,DT,x,x,IC,,,to have his own yeah yeah so during those years cuz that was gonna be my next question to you I don't know how you live in a world where you are Bobby Brown and really you're in the shadow you're in the shadow yeah he supported,74.479,98.139
zA4jB0FBxQw,2:19,2:41,,3,TC,F,3:03-3:06,FALSE,empathetic,x,x,AK,x,x,DT,x,x,IC,x,,in Ohio's Euston I'm mrs. Brown and when you think about that right now when you just even hear you say that like the little hairs right here on my little so-called baby hairs just because you're Whitney Houston yeah with a voice at the national treasure like nobody else living at this time and you're trying to pull yourself down yeah you had a lot of,135.349,167.54
TBIfjBP-3e4,0:03,0:08,,1,TC,F,,FALSE,anti-empathetic,,x,AJ,,,DT,,,IC,,,,-1,-1
TBIfjBP-3e4,0:20,0:24,"restating what the other says all along, without adding useful information/analysis",3,TC,F,,FALSE,anti-empathetic,,x,AJ,,,DT,,,IC,,,,-1,-1
TBIfjBP-3e4,0:40,0:46,,3,TC,F,,FALSE,anti-empathetic,,x,AJ,,,DT,,,IC,,,,-1,-1
phlrJpgKYyw,1:49,1:57,,4,TC,M,,FALSE,empathetic,x,x,AK,x,x,DT,x,x,IC,,music,"I thought you would be furious with me. I was never angry with you. I was sad because I was afraid
 you'd lost your way.",107.399,117.117
phlrJpgKYyw,2:00,2:12,,4,TC,M,,FALSE,empathetic,x,x,AK,x,x,DT,x,x,IC,,music,"I did lose my way. But you found it again. And you did it by yourself. And I am so happy
 you found your way here.",117.659,131.924
hdgh1IcTENg,0:08,0:26,,"3,4",TC,M,,FALSE,empathetic,x,x,AK,x,x,DT,x,x,IC,,,"Yeah. The good and the bad. (Laughs)
 Yes, ma'am. You know, that's the burden
 of having a parent. They haven't a clue
 what they're doing. And every mistake they make
 chips away at us. As we get older, we got to glue
 the pieces back together. And we can blame 'em. But here's the thing. They're human. They make mistakes. When my daddy died,
 I... I went through it. I blamed myself for all the... Black eyes and lost time. Have you found forgiveness?",6.203,51.203
hdgh1IcTENg,0:26,0:39,,"3,4",TC,M,,FALSE,empathetic,x,x,AK,x,x,DT,x,x,IC,,,"Yeah. The good and the bad. (Laughs)
 Yes, ma'am. You know, that's the burden
 of having a parent. They haven't a clue
 what they're doing. And every mistake they make
 chips away at us. As we get older, we got to glue
 the pieces back together. And we can blame 'em. But here's the thing. They're human. They make mistakes. When my daddy died,
 I... I went through it. I blamed myself for all the... Black eyes and lost time. Have you found forgiveness?",6.203,51.203
hdgh1IcTENg,0:39,0:50,,"3,4",TC,M,,FALSE,empathetic,x,x,AK,x,x,DT,x,x,IC,,,"Yeah. The good and the bad. (Laughs)
 Yes, ma'am. You know, that's the burden
 of having a parent. They haven't a clue
 what they're doing. And every mistake they make
 chips away at us. As we get older, we got to glue
 the pieces back together. And we can blame 'em. But here's the thing. They're human. They make mistakes. When my daddy died,
 I... I went through it. I blamed myself for all the... Black eyes and lost time. Have you found forgiveness?",6.203,51.203
hdgh1IcTENg,1:13,1:34,"showing support, accompanyship",4,TC,M,,FALSE,empathetic,x,x,AK,x,x,DT,x,x,IC,,,"Pray Tell, all my relatives
 will be there. I don't need the drama. You have us now. Your real family. And we will be standing there
 right beside you. (Chuckles):
 Girl... Oh, God, I wish that I would've gone to my father's funeral. Maybe the wounds
 would've healed quicker. (Laughs softly)",67.903,95.07
vCcFic6lhxU,0:24,0:34,,4,TC,F,,FALSE,anti-empathetic,,,AJ,,,AL,,,EL,,,birthday party please come I've already been to a party for my granddaughter and she humiliated me in front of all my friends I have no desire to relive that experience the cheese's must be put in individual bags please come on give her,22.69,37.18
vCcFic6lhxU,0:51,0:56,,4,TC,F,,FALSE,anti-empathetic,,,AJ,,,AL,,,EL,,,doesn't like them well I had to invite them that's just good manners something that your daughter is sorely lacking how do you know you're doing the same thing,50.44,59.29
vCcFic6lhxU,5:11,5:19,,4,TC,F,,FALSE,anti-empathetic,,,AJ,,,AL,,,EL,,,timing was never right for us that's because you dawdle time away you could have had that effect on him you could have been the person to help him get his life together but you made no effort oh so now this comes down to something I,310.12,322.66
vCcFic6lhxU,2:43,2:47,,2,TC,F,,FALSE,anti-empathetic,,,AJ,,,AL,,,EL,,,confused about what about you and what about me confuses you well so many things I mean for example why can't you,162.01,171.62
OkFEVtR8tGM,1:43,1:59,,4,TC,F,,FALSE,anti-empathetic,x,,AJ,,,AL,,,EL,,,i want to apologize you have hurt so many of your friends it's like what's the point anymore like you're on this new like journey like great good for you but like you're still doing this i'm not still doing this,95.119,122
OkFEVtR8tGM,2:14,2:21,,"3,4",TC,F,,FALSE,anti-empathetic,,,AJ,,,AL,,,EL,,music,i've balled my eyes over it for months but you still are like extremely rude and disrespectful to people,132.16,145.04
OkFEVtR8tGM,2:36,2:42,,4,TC,F,,FALSE,anti-empathetic,x,,AJ,,,AL,,,EL,,,then you don't have to like i would understand i don't think you're a better person and i don't think anything's changed because i don't think you as a person can change,153.599,164.239
NJh_5ayj33w,0:07,0:15,,"2,4",TC,F,,FALSE,anti-empathetic,,x,AL,,,EL,,,,,,go check on it duck Anna do you really think that your surliness is the best way for you to get what you want I'm,0.05,22.23
NJh_5ayj33w,0:15,0:37,,4,TC,F,,FALSE,anti-empathetic,x,x,AL,x,x,EL,,,,,,way for you to get what you want I'm sorry mom I really have been stressing in school and I deserved every single one of those trips to detention and I'm gonna apologize to Stacey Hinkhouse and mr. Bates I guess what I'm trying to say is I'll try and do better mom I'll really really try all right what do you,12.75,39.84
NJh_5ayj33w,1:32,1:37,,"3,4",TC,F,,FALSE,anti-empathetic,,,AL,,,EL,,,,,,can't I just go please and what I hear is that my special night means absolutely nothing to you I don't even,90.88,99.52
NJh_5ayj33w,2:04,2:09,condescension,4,TC,F,,FALSE,anti-empathetic,,,AL,,,EL,,,,,,you're ruining my life enough with the drama Anna high school is not that hard,123.58,131.23
NJh_5ayj33w,2:14,2:18,non-apology apology,4,TC,F,,FALSE,anti-empathetic,,,AL,,,EL,,,,,,it without getting a detention oh I'm sorry mom I'm sorry that I'm the one thing you're like that isn't perfect,133.69,141.76
niZKrt4XAZE,0:31,0:35,,"2,4",TC,F,,FALSE,anti-empathetic,,,AL,,,EL,,,,,,be honest he would I would prefer what was our deal when we first got together brutal truth remember I think you added,28.14,41.46
niZKrt4XAZE,0:12,0:23,shouting,4,TC,F,,FALSE,anti-empathetic,,,AL,,,EL,,,,,,us everything Jerry you and I are salespeople we sell it's not love me it's not price my hand shake its make the sale get it signed there should be confusion about that okay just jump right into my nightmare,11.4,25.5
niZKrt4XAZE,1:26,1:34,,4,TC,F,,FALSE,anti-empathetic,,,AL,,,EL,,,,,,make history here I did the 23 hour knows route to the top of El Capitan in 18 hours and 23 minutes I can make this work no,85.38,96.38
TChRv8m79zs,1:38,1:54,paraphrasing and complaining about other speaker but in a (fake)-nice tone of voice,"3,4",LP,M,,FALSE,anti-empathetic,,,AL,,,AJ,,,EL,,,asking you for an admin password which doesn't make any sense because you don't need that to get online and you should be listed as an admin on this computer anyway you asked if I was listening I verified that you had Advent privileges and you spend the next two minutes scrutinizing the way that I listen to you and my concern for your pets then you asked me to recount the conversation which is where we are right now so,97.63,118.03
